Iterations	q_{12}	q_{21}	q_{13}	q_{31}	q_{24}	q_{42}
14121	0.340139	0.449266	6.044978	3.184556	0.118259	0.045086
14135	0.326518	0.446405	6.054618	3.170996	0.122024	0.042147
14147	0.339169	0.432991	6.038701	3.162565	0.116285	0.041232
14149	0.331455	0.439445	6.056583	3.185829	0.113935	0.034022
14153	0.321692	0.420622	6.066391	3.197882	0.096947	0.048277
14155	0.345102	0.410724	6.044462	3.200489	0.096914	0.042146
14168	0.353887	0.420068	6.069276	3.212211	0.121861	0.053428
14173	0.331216	0.439208	6.086079	3.223470	0.103868	0.037201
14174	0.344115	0.439586	6.078972	3.214804	0.085338	0.047189
14183	0.346104	0.423919	6.088768	3.209831	0.104513	0.054847
14186	0.338435	0.446170	6.100492	3.209442	0.112482	0.043548
14191	0.353610	0.458342	6.113909	3.216581	0.100030	0.043315
14211	0.378139	0.441963	6.135383	3.209356	0.106251	0.047861
14241	0.361988	0.434957	6.147865	3.197282	0.115379	0.039465
14249	0.375720	0.429691	6.141102	3.190581	0.101838	0.043138
14250	0.371502	0.433008	6.160309	3.203954	0.095249	0.044823
14252	0.384218	0.434465	6.147243	3.188582	0.100740	0.052593
14253	0.370560	0.427642	6.156011	3.189366	0.119811	0.050740
14257	0.387006	0.448727	6.142421	3.212647	0.124857	0.038839
14258	0.406245	0.450069	6.148506	3.199293	0.111869	0.054832
14262	0.392940	0.463193	6.170792	3.215965	0.099296	0.039269
14264	0.403871	0.470065	6.191488	3.231719	0.120345	0.038720
14274	0.412705	0.481033	6.192177	3.253792	0.115549	0.051195
14278	0.403010	0.496328	6.212049	3.246161	0.131028	0.040338
14279	0.388031	0.477590	6.201631	3.246287	0.135190	0.047696
14283	0.389175	0.493565	6.205915	3.223476	0.137359	0.048298
14285	0.385657	0.503422	6.200328	3.225021	0.116611	0.036550
14287	0.366920	0.494414	6.185857	3.229502	0.117499	0.052807
14288	0.352496	0.476702	6.186494	3.224947	0.107447	0.054721
14292	0.372477	0.499231	6.173598	3.203625	0.115224	0.053817
14293	0.350672	0.478162	6.174177	3.197408	0.127034	0.044136
14300	0.327523	0.461008	6.154486	3.185355	0.118381	0.035997
14302	0.335137	0.477948	6.135295	3.202546	0.103023	0.039509
14305	0.345181	0.476822	6.133392	3.212761	0.099553	0.040242
14314	0.344659	0.487235	6.149162	3.225980	0.112097	0.041492
14319	0.357298	0.495014	6.132021	3.226709	0.113897	0.051300
14320	0.348072	0.500003	6.152316	3.221367	0.107966	0.037229
14321	0.331492	0.476196	6.132134	3.245623	0.128856	0.044260
14329	0.338237	0.459107	6.111829	3.247536	0.142983	0.041142
14333	0.316628	0.455206	6.125275	3.240040	0.128847	0.037253
14334	0.295418	0.449062	6.145818	3.222566	0.106194	0.051702
14341	0.307336	0.469969	6.164701	3.214518	0.110749	0.051110
14342	0.313611	0.458949	6.173539	3.201466	0.120696	0.055113
14344	0.305299	0.482100	6.184840	3.222876	0.107817	0.042034
14357	0.288823	0.473786	6.196646	3.227970	0.124730	0.047730
14361	0.308108	0.460229	6.183725	3.208854	0.120931	0.064475
14362	0.330023	0.484891	6.177713	3.214192	0.112139	0.047335
14374	0.328707	0.486512	6.173879	3.215555	0.114585	0.040562
14388	0.343428	0.478307	6.178847	3.202571	0.114543	0.053017
14389	0.318981	0.496812	6.179954	3.177592	0.103670	0.041649
14395	0.343094	0.478492	6.174880	3.169650	0.085256	0.035029
14397	0.340541	0.496882	6.182724	3.169635	0.108249	0.038162
14403	0.334175	0.492576	6.169795	3.178643	0.097120	0.037938
14405	0.351794	0.488425	6.183597	3.156668	0.082625	0.046285
14411	0.356631	0.512090	6.181262	3.180602	0.101874	0.047810
14428	0.332900	0.495678	6.201476	3.156208	0.123806	0.042206
14429	0.337794	0.472670	6.226271	3.150197	0.107950	0.034514
14432	0.337035	0.467792	6.201954	3.125417	0.089371	0.042210
14434	0.327464	0.454900	6.223477	3.121118	0.096035	0.052375
14444	0.330824	0.455352	6.216444	3.106343	0.113591	0.055705
14445	0.339381	0.469831	6.206039	3.125271	0.088668	0.039469
14460	0.325581	0.484789	6.193282	3.132333	0.103910	0.055506
14463	0.340770	0.494218	6.216281	3.147760	0.090382	0.040562
14469	0.361485	0.508177	6.193080	3.139257	0.083850	0.040996
14474	0.380051	0.495462	6.189197	3.117203	0.087883	0.056504
14476	0.376377	0.509072	6.187121	3.103272	0.112020	0.047628
14477	0.377651	0.484403	6.166230	3.088796	0.114350	0.047924
14484	0.375024	0.463219	6.186719	3.073382	0.123060	0.035710
14485	0.390747	0.477587	6.206192	3.094127	0.106370	0.048975
14500	0.385468	0.481388	6.207401	3.085263	0.113035	0.053338
14501	0.363212	0.471206	6.222375	3.100066	0.124181	0.056211
14504	0.345403	0.472946	6.212917	3.119356	0.108487	0.036523
14507	0.334831	0.492802	6.193655	3.114369	0.122118	0.055103
14511	0.315048	0.494866	6.210524	3.093691	0.099983	0.045381
14515	0.326796	0.501095	6.199677	3.085653	0.120938	0.036416
14516	0.333330	0.496414	6.212200	3.105344	0.122570	0.043558
14517	0.317098	0.499614	6.195306	3.102297	0.111812	0.048263
14518	0.313161	0.519236	6.219421	3.118269	0.103383	0.047613
14522	0.314602	0.502434	6.210366	3.143162	0.127435	0.054803
14523	0.304851	0.487356	6.186879	3.145998	0.115787	0.060912
14526	0.311514	0.494748	6.199718	3.144949	0.111731	0.051665
14541	0.328934	0.498924	6.198334	3.135557	0.100941	0.036347
14543	0.351116	0.484968	6.206177	3.151807	0.081845	0.052858
14546	0.366375	0.468846	6.209632	3.138229	0.078250	0.047039
14551	0.360690	0.459475	6.202262	3.121903	0.083979	0.055973
14553	0.342740	0.454389	6.219397	3.111176	0.071494	0.043702
14554	0.362428	0.442006	6.210201	3.115253	0.095740	0.049548
14559	0.350572	0.459961	6.233275	3.091557	0.106158	0.037410
14560	0.362618	0.475963	6.233996	3.072714	0.118156	0.051609
14562	0.375326	0.461657	6.237518	3.082284	0.114812	0.047465
14573	0.392406	0.474449	6.257087	3.073775	0.105980	0.052887
14578	0.376308	0.493363	6.249695	3.095158	0.120331	0.044318
14583	0.394673	0.472380	6.230942	3.077741	0.136104	0.046944
14588	0.375037	0.470911	6.225197	3.084390	0.123764	0.048009
14593	0.352601	0.447881	6.211425	3.084413	0.124248	0.045453
14594	0.333475	0.459051	6.210515	3.080744	0.111819	0.040350
14599	0.323525	0.483229	6.194560	3.093810	0.107930	0.048468
14601	0.347618	0.499839	6.209282	3.110175	0.104688	0.038516
14606	0.363045	0.475353	6.218874	3.115850	0.105590	0.037773
14611	0.386392	0.468116	6.225624	3.135623	0.124641	0.049780
14615	0.404255	0.484277	6.230959	3.157306	0.116138	0.043924
14617	0.395609	0.460472	6.225700	3.161807	0.099158	0.038539
14626	0.400592	0.455375	6.219848	3.163598	0.094853	0.042726
14631	0.386252	0.472239	6.209025	3.155057	0.118849	0.042708
14637	0.367891	0.458579	6.207528	3.145884	0.110514	0.052234
14647	0.359406	0.434717	6.202675	3.150620	0.124302	0.048561
14648	0.348503	0.418997	6.182039	3.174888	0.123564	0.051140
14650	0.335568	0.408103	6.195108	3.166747	0.129382	0.038726
14658	0.344128	0.419199	6.186494	3.165920	0.132021	0.042812
14659	0.345283	0.416567	6.161941	3.171005	0.116478	0.046501
14663	0.350335	0.423899	6.182340	3.184623	0.117962	0.045611
14665	0.354208	0.425955	6.185616	3.183099	0.110217	0.043289
14667	0.351388	0.450658	6.174549	3.181187	0.119132	0.037881
14671	0.336617	0.473412	6.194466	3.157525	0.122622	0.050587
14677	0.344314	0.466830	6.185831	3.163021	0.136868	0.046852
14679	0.358327	0.477587	6.195036	3.141339	0.139867	0.053234
14680	0.352291	0.457777	6.192479	3.128875	0.145776	0.037505
14682	0.336222	0.451013	6.169893	3.134435	0.142902	0.046073
14685	0.332197	0.446540	6.164079	3.119051	0.123360	0.049307
14689	0.322211	0.453397	6.177253	3.102562	0.116783	0.055477
14690	0.328771	0.467632	6.184925	3.099612	0.134019	0.047092
14692	0.351145	0.455197	6.186170	3.085284	0.134108	0.052687
14696	0.333183	0.479743	6.180323	3.093490	0.118057	0.053674
14697	0.325133	0.454936	6.161328	3.110056	0.103336	0.038102
14699	0.345759	0.468640	6.148766	3.088755	0.127450	0.041939
14706	0.345661	0.473381	6.125826	3.089344	0.116461	0.044051
14708	0.359739	0.458213	6.109262	3.065962	0.100592	0.049818
14709	0.370622	0.481591	6.128052	3.073453	0.120456	0.046076
14718	0.360250	0.466173	6.111068	3.083593	0.118064	0.042355
14720	0.377113	0.459921	6.114024	3.084068	0.126967	0.042855
14722	0.397076	0.461513	6.109865	3.072561	0.107002	0.040078
14732	0.376656	0.460274	6.091619	3.079143	0.117953	0.047261
14737	0.377013	0.465666	6.082541	3.089843	0.122239	0.048361
14741	0.382903	0.483906	6.057858	3.113694	0.136330	0.039871
14742	0.379286	0.491381	6.078007	3.089468	0.112568	0.040680
14745	0.376945	0.502461	6.083616	3.084396	0.122684	0.050567
14746	0.366571	0.485876	6.079429	3.059531	0.121214	0.043156
14763	0.349402	0.476282	6.092413	3.060034	0.113266	0.045906
14770	0.336327	0.498150	6.112568	3.069598	0.133814	0.048554
14772	0.334680	0.500482	6.131847	3.069172	0.129923	0.044090
14778	0.329966	0.491629	6.129164	3.093262	0.110097	0.040180
14784	0.335176	0.477589	6.153556	3.091269	0.116861	0.038734
14786	0.314033	0.465801	6.150242	3.090190	0.102866	0.045369
14799	0.322566	0.456083	6.133599	3.088738	0.106780	0.043908
14810	0.333486	0.444973	6.142334	3.081618	0.109852	0.035722
14813	0.329502	0.446349	6.153753	3.070340	0.123968	0.042519
14815	0.343374	0.457828	6.177373	3.047524	0.109127	0.043560
14818	0.357068	0.453612	6.177425	3.038948	0.109577	0.048122
14825	0.372653	0.431886	6.191772	3.052180	0.118929	0.041215
14831	0.394721	0.442674	6.198069	3.053739	0.141243	0.044303
14837	0.371174	0.421105	6.200849	3.066467	0.132177	0.054060
14838	0.391468	0.443564	6.182569	3.056527	0.107871	0.038318
14845	0.405650	0.455549	6.174444	3.057738	0.110672	0.043903
14849	0.382337	0.474128	6.185220	3.064120	0.110818	0.056459
14851	0.399024	0.458051	6.198469	3.057523	0.135117	0.050364
14854	0.378775	0.481389	6.180851	3.065472	0.146426	0.052739
14855	0.380880	0.492599	6.188055	3.042620	0.137275	0.055825
14856	0.399722	0.504928	6.180087	3.063749	0.115580	0.054310
14860	0.387824	0.509766	6.170877	3.083914	0.126547	0.052166
14861	0.399819	0.518419	6.174385	3.108533	0.115905	0.052771
14865	0.384715	0.522850	6.173266	3.114550	0.095300	0.050461
14866	0.375875	0.545857	6.189251	3.100950	0.106855	0.040295
14869	0.370378	0.557987	6.169888	3.107303	0.118091	0.052631
14872	0.376229	0.538484	6.159933	3.083880	0.094568	0.041920
14876	0.365729	0.537377	6.178645	3.095505	0.112058	0.040713
14878	0.389738	0.525009	6.172354	3.080921	0.090992	0.045956
14880	0.393633	0.504006	6.192907	3.095318	0.095792	0.035503
14881	0.377804	0.494564	6.216588	3.118609	0.099522	0.034775
14882	0.395650	0.490970	6.191979	3.118918	0.116970	0.034054
14883	0.412153	0.505722	6.177415	3.132183	0.133327	0.041019
14885	0.429539	0.517885	6.189074	3.117032	0.113976	0.043346
14892	0.431006	0.535886	6.209407	3.104957	0.105263	0.040146
14897	0.432312	0.535738	6.205492	3.120343	0.106432	0.047778
14899	0.426076	0.550476	6.186688	3.137201	0.102870	0.048937
14907	0.423505	0.548996	6.190060	3.152980	0.104880	0.054472
14910	0.412573	0.569378	6.197174	3.135313	0.118377	0.060470
14911	0.420526	0.558698	6.183260	3.132584	0.142371	0.048456
14912	0.396148	0.575720	6.204648	3.117668	0.138576	0.045430
14916	0.413480	0.575350	6.213594	3.135313	0.114559	0.039669
14917	0.423236	0.584222	6.192540	3.110652	0.118355	0.044228
14920	0.408631	0.567799	6.175062	3.131644	0.125719	0.054990
14921	0.391835	0.545323	6.199330	3.143442	0.104896	0.059117
14924	0.404382	0.536248	6.217960	3.134921	0.106300	0.036982
14926	0.416785	0.517175	6.213817	3.150710	0.104969	0.052103
14929	0.422540	0.535463	6.217144	3.141959	0.111413	0.047240
14931	0.415086	0.554891	6.213699	3.136891	0.091640	0.045180
14935	0.406580	0.543913	6.208886	3.143892	0.083354	0.052600
14938	0.402186	0.538324	6.223282	3.123685	0.083077	0.049173
14942	0.417634	0.535020	6.240478	3.131449	0.098888	0.037483
14948	0.408660	0.542730	6.253755	3.123462	0.112348	0.045509
14949	0.413348	0.518015	6.276827	3.116513	0.124225	0.049542
14950	0.400891	0.514901	6.261290	3.108648	0.124053	0.043697
14954	0.384576	0.528671	6.239853	3.115319	0.137742	0.040228
14955	0.382205	0.529422	6.231664	3.104141	0.127367	0.042252
14957	0.372595	0.521231	6.254622	3.083556	0.114040	0.055306
14958	0.375547	0.506468	6.260375	3.098388	0.108645	0.034319
14963	0.358933	0.498218	6.258979	3.112431	0.104752	0.050313
14968	0.373027	0.475864	6.280664	3.113691	0.105711	0.055628
14969	0.370359	0.466931	6.280331	3.095617	0.112417	0.053742
14973	0.347239	0.464057	6.264605	3.104484	0.127745	0.046313
14988	0.344571	0.481033	6.241635	3.121972	0.122109	0.046183
14996	0.332239	0.460046	6.237061	3.140253	0.106792	0.042945
14999	0.311895	0.444736	6.218168	3.146377	0.125240	0.045251
15000	0.324730	0.427378	6.195098	3.140006	0.123069	0.047043
15003	0.315742	0.433560	6.196500	3.160568	0.139005	0.040733
15011	0.322984	0.414809	6.176585	3.142156	0.127063	0.058578
15012	0.317420	0.393752	6.181779	3.139001	0.117966	0.040758
15014	0.318588	0.398843	6.177640	3.133819	0.094879	0.040143
15015	0.302743	0.401295	6.174076	3.111188	0.117055	0.049100
15020	0.298439	0.382617	6.158523	3.120641	0.119416	0.052595
15030	0.309230	0.393699	6.151272	3.133980	0.111296	0.039970
15034	0.294558	0.411409	6.157947	3.139875	0.108646	0.041037
15044	0.295231	0.390616	6.138501	3.141000	0.128246	0.034748
15045	0.309644	0.366023	6.161404	3.135511	0.144890	0.045038
15049	0.287975	0.371106	6.148871	3.119431	0.141991	0.042364
15050	0.312622	0.382499	6.151982	3.132787	0.152418	0.052298
15056	0.314032	0.387357	6.141987	3.115652	0.128326	0.059232
15057	0.324040	0.366591	6.121413	3.125809	0.112183	0.053402
15058	0.321790	0.367989	6.106214	3.109886	0.134412	0.054082
15059	0.310394	0.373590	6.116772	3.094504	0.140477	0.054139
15060	0.323792	0.360456	6.140105	3.093672	0.133815	0.060810
15065	0.336000	0.367948	6.143926	3.105569	0.137321	0.056437
15069	0.340271	0.384676	6.135235	3.122622	0.153288	0.048188
15070	0.339390	0.382773	6.129111	3.145186	0.139551	0.050025
15078	0.344533	0.402002	6.133100	3.125525	0.121676	0.051594
15085	0.365280	0.404335	6.108595	3.120987	0.124592	0.047204
15086	0.341386	0.426583	6.085662	3.143443	0.128241	0.043947
15094	0.344254	0.429222	6.109087	3.152065	0.135895	0.048750
15104	0.327819	0.418206	6.103513	3.139602	0.111382	0.058043
15105	0.329775	0.433496	6.079056	3.156903	0.111833	0.042738
15109	0.313412	0.441386	6.084674	3.163020	0.116897	0.039729
15112	0.338042	0.447206	6.062857	3.144710	0.124098	0.040490
15113	0.321188	0.441627	6.074509	3.131141	0.110442	0.041341
15122	0.320509	0.453019	6.083268	3.114378	0.126145	0.044683
15127	0.318768	0.449525	6.080704	3.132841	0.120577	0.055044
15128	0.297891	0.435728	6.094878	3.147528	0.108319	0.050608
15141	0.280061	0.425044	6.102531	3.124960	0.102485	0.046180
15142	0.304393	0.425639	6.107923	3.123341	0.101562	0.055075
15145	0.318670	0.422786	6.102784	3.113943	0.097514	0.041702
15146	0.336051	0.412039	6.112941	3.101224	0.111092	0.058981
15147	0.334606	0.428454	6.108594	3.105143	0.087360	0.043557
15151	0.313274	0.452422	6.113167	3.108756	0.082747	0.046946
15153	0.294322	0.429844	6.113302	3.122614	0.103333	0.052422
15157	0.309901	0.420162	6.132822	3.112665	0.094359	0.039143
15159	0.332931	0.432383	6.150955	3.137023	0.104461	0.047843
15167	0.347131	0.447574	6.156722	3.157681	0.095042	0.038883
15171	0.354205	0.444266	6.181331	3.156949	0.085457	0.037451
15174	0.348132	0.462733	6.187517	3.143494	0.094512	0.043266
15183	0.325786	0.463620	6.174041	3.151363	0.111471	0.048630
15201	0.343700	0.475671	6.163352	3.146690	0.107801	0.037075
15206	0.358714	0.479362	6.185404	3.143642	0.109898	0.035360
15208	0.357719	0.495218	6.201008	3.140376	0.109323	0.040506
15213	0.343487	0.478935	6.202164	3.137590	0.106343	0.039875
15214	0.318583	0.455752	6.223876	3.158051	0.126798	0.048735
15216	0.336573	0.455073	6.213284	3.166949	0.107012	0.047808
15217	0.326933	0.445511	6.212016	3.144183	0.112734	0.048424
15223	0.333503	0.431292	6.187751	3.161911	0.117949	0.041877
15228	0.357974	0.436845	6.194269	3.163909	0.098698	0.042933
15243	0.358509	0.435203	6.187596	3.173093	0.113295	0.039328
15247	0.351517	0.444818	6.184175	3.148497	0.137608	0.043783
15252	0.350998	0.450660	6.170436	3.127896	0.118140	0.053877
15253	0.330938	0.452143	6.173801	3.123197	0.117069	0.044881
15263	0.319439	0.443619	6.163113	3.122975	0.100954	0.041223
15271	0.319319	0.459867	6.143072	3.119346	0.117213	0.046709
15274	0.337287	0.469365	6.141247	3.095457	0.109452	0.040950
15275	0.338734	0.460977	6.160238	3.085440	0.101364	0.045668
15277	0.326052	0.479664	6.171105	3.068883	0.106970	0.044929
15282	0.343849	0.498491	6.157727	3.061664	0.113556	0.046230
15293	0.337977	0.481635	6.176822	3.038708	0.097713	0.049972
15297	0.341268	0.462075	6.156027	3.034390	0.096387	0.046772
15299	0.323498	0.441089	6.135922	3.014259	0.111244	0.052693
15302	0.327167	0.439300	6.113253	3.012603	0.130253	0.045120
15323	0.308122	0.434767	6.098801	3.002382	0.125318	0.042658
15328	0.318444	0.443552	6.085578	2.983795	0.102989	0.042792
15331	0.296482	0.461208	6.105706	2.997744	0.107781	0.038833
15334	0.311049	0.480607	6.115146	3.021102	0.116261	0.049141
15337	0.327657	0.479684	6.093046	3.001879	0.136047	0.038280
15340	0.308095	0.457301	6.088416	2.985849	0.120820	0.049267
15341	0.325798	0.448797	6.102133	2.968889	0.115655	0.043090
15345	0.334024	0.432402	6.113765	2.991689	0.108036	0.054231
15353	0.350271	0.415698	6.102681	2.984736	0.091182	0.049718
15354	0.349809	0.397333	6.086450	2.974227	0.112611	0.049794
15362	0.358266	0.419087	6.065807	2.987626	0.117652	0.042698
15364	0.335052	0.418773	6.077482	3.005128	0.101444	0.044423
15368	0.310288	0.422255	6.093284	3.028638	0.109199	0.041291
15369	0.310297	0.427480	6.109369	3.037894	0.114197	0.045777
15375	0.323693	0.422081	6.095315	3.030241	0.106653	0.049430
15392	0.327465	0.429380	6.085282	3.014787	0.106654	0.042308
15399	0.326633	0.454156	6.061603	3.018967	0.089159	0.037329
15405	0.317571	0.464990	6.072607	3.039636	0.104188	0.044822
15406	0.309106	0.447242	6.048231	3.021900	0.108011	0.040843
15409	0.329717	0.452651	6.062800	3.002554	0.132562	0.045800
15410	0.348975	0.431696	6.040195	3.001323	0.112640	0.039128
15412	0.329214	0.454315	6.065046	3.024623	0.104128	0.049513
15428	0.325745	0.455088	6.067355	3.034494	0.121388	0.047357
15431	0.342844	0.450890	6.088839	3.041888	0.123695	0.039988
15436	0.339411	0.460227	6.090354	3.040550	0.137193	0.047932
15445	0.362617	0.485047	6.087375	3.024327	0.131229	0.041727
15447	0.338039	0.501900	6.092099	3.006246	0.123267	0.039062
15451	0.343556	0.493686	6.067993	3.012523	0.103772	0.036482
15454	0.322467	0.506291	6.092712	3.000946	0.118265	0.055374
15455	0.342488	0.502436	6.078460	2.977434	0.093947	0.056372
15459	0.321116	0.494975	6.084661	2.973155	0.103356	0.042288
15468	0.323845	0.490808	6.097360	2.982423	0.096230	0.054720
15470	0.309466	0.492992	6.102516	2.973980	0.101136	0.038574
15472	0.327761	0.487019	6.115927	2.960394	0.115129	0.039863
15474	0.321480	0.506837	6.124058	2.949674	0.101441	0.043779
15476	0.318409	0.497413	6.126826	2.960787	0.125805	0.040517
15480	0.323426	0.475695	6.137108	2.962894	0.128046	0.052186
15486	0.337019	0.468398	6.159346	2.944289	0.111105	0.029345
15489	0.314811	0.460013	6.135317	2.944288	0.130186	0.046092
15490	0.333952	0.466473	6.134422	2.926767	0.111083	0.040141
15509	0.338042	0.464783	6.153717	2.923180	0.108045	0.048255
15521	0.328575	0.443493	6.131896	2.911264	0.112448	0.045480
15523	0.312374	0.451999	6.117787	2.926307	0.103744	0.039844
15527	0.313304	0.432174	6.111742	2.947358	0.089297	0.040976
15530	0.309422	0.424352	6.114355	2.955744	0.109932	0.052365
15532	0.314936	0.445763	6.106526	2.961246	0.097211	0.038410
15537	0.303085	0.429692	6.121814	2.983404	0.090788	0.042266
15538	0.301766	0.424716	6.114811	3.000116	0.114467	0.051449
15539	0.296433	0.446550	6.116636	3.016259	0.108609	0.048942
15556	0.320571	0.451232	6.101704	2.991780	0.123577	0.047365
15558	0.326811	0.473406	6.082095	3.007048	0.128826	0.053188
15559	0.351603	0.493570	6.099946	3.023153	0.120467	0.042941
15565	0.376527	0.478068	6.082167	3.033430	0.116042	0.042726
15568	0.394039	0.479186	6.102049	3.047740	0.135055	0.037393
15569	0.370583	0.478660	6.125350	3.037946	0.138437	0.044842
15571	0.375638	0.472884	6.102954	3.050027	0.125073	0.050151
15579	0.369370	0.455799	6.116608	3.056739	0.129881	0.039109
15582	0.355504	0.473965	6.131920	3.034693	0.107223	0.036924
15589	0.345186	0.454686	6.138872	3.022783	0.109856	0.044262
15620	0.322536	0.442646	6.136530	3.015192	0.132245	0.044215
15624	0.333754	0.431928	6.126696	3.010561	0.126217	0.038671
15625	0.324160	0.429615	6.139961	3.000238	0.109093	0.052869
15629	0.334695	0.435217	6.154382	3.010040	0.124098	0.059628
15630	0.353116	0.439828	6.159889	3.008287	0.121700	0.040127
15634	0.375937	0.453459	6.139821	2.990096	0.133129	0.051560
15636	0.393385	0.470657	6.137619	2.982756	0.145701	0.052533
15642	0.396375	0.464819	6.147504	2.999409	0.127789	0.062203
15643	0.400522	0.488632	6.168197	3.008850	0.150567	0.040119
15647	0.384087	0.464637	6.169735	2.993926	0.129692	0.035332
15650	0.390496	0.445646	6.175104	2.994741	0.118805	0.034839
15653	0.371831	0.455730	6.174744	3.006245	0.107444	0.032207
15655	0.394620	0.434834	6.171142	3.005431	0.115936	0.050062
15659	0.372170	0.417291	6.189845	3.029407	0.130149	0.041455
15663	0.349441	0.424900	6.172027	3.050231	0.149425	0.049950
15664	0.337283	0.416889	6.171787	3.066317	0.150457	0.040303
15667	0.356161	0.422193	6.177164	3.073642	0.149526	0.051035
15668	0.354439	0.410562	6.199032	3.084955	0.137113	0.058366
15669	0.336189	0.400194	6.181295	3.066686	0.119631	0.034166
15670	0.311693	0.386331	6.165294	3.063937	0.114655	0.054035
15671	0.297036	0.405235	6.164703	3.083902	0.135788	0.045651
15680	0.313583	0.421520	6.156593	3.061293	0.111869	0.032705
15685	0.333414	0.402910	6.160709	3.073252	0.102920	0.051573
15690	0.338897	0.402159	6.145423	3.064037	0.119906	0.045086
15707	0.328469	0.401931	6.145916	3.079142	0.124678	0.049233
15712	0.316723	0.421256	6.145652	3.062056	0.108022	0.044081
15721	0.313314	0.431959	6.124181	3.055129	0.117385	0.044006
15722	0.324930	0.444559	6.140490	3.075499	0.105582	0.049164
15723	0.347833	0.456473	6.125918	3.070831	0.107070	0.047191
15741	0.341424	0.437653	6.141142	3.075989	0.093958	0.049584
15746	0.329168	0.423308	6.163723	3.082263	0.112875	0.055167
15748	0.332956	0.440391	6.163340	3.084358	0.113427	0.051576
15759	0.355442	0.463606	6.178367	3.101148	0.112287	0.036022
15760	0.340861	0.486581	6.170180	3.115486	0.116794	0.046138
15775	0.346166	0.468552	6.186375	3.129944	0.102298	0.046321
15785	0.356915	0.467436	6.194793	3.116573	0.105441	0.044274
15794	0.353235	0.462652	6.210286	3.117980	0.123389	0.054525
15797	0.347088	0.467046	6.203328	3.120035	0.122744	0.050018
15798	0.343459	0.483047	6.204686	3.132384	0.114994	0.054480
15799	0.338327	0.469345	6.194873	3.116094	0.103367	0.053625
15806	0.356282	0.449319	6.207958	3.125846	0.125230	0.038790
15807	0.361425	0.453165	6.185753	3.134273	0.101728	0.038814
15812	0.353903	0.442129	6.164586	3.135672	0.105947	0.048093
15818	0.341766	0.449141	6.156883	3.139297	0.121329	0.042064
15821	0.358773	0.448058	6.140929	3.150384	0.105438	0.056519
15823	0.343799	0.439027	6.129088	3.155033	0.123877	0.037904
15824	0.326334	0.438308	6.130096	3.141379	0.136113	0.049117
15825	0.307834	0.443035	6.153972	3.135758	0.116197	0.049466
15826	0.326787	0.450250	6.159195	3.151847	0.112521	0.045106
15836	0.339232	0.457971	6.155975	3.169942	0.122088	0.046277
15842	0.323964	0.460186	6.164526	3.150045	0.124563	0.055788
15850	0.345755	0.443857	6.148252	3.166769	0.134956	0.053503
15852	0.359877	0.447517	6.153293	3.142243	0.138518	0.055099
15854	0.367633	0.460791	6.160457	3.164825	0.148312	0.047949
15859	0.350548	0.474185	6.180851	3.187503	0.135029	0.052964
15862	0.331971	0.486451	6.182307	3.203497	0.119958	0.041880
15863	0.349365	0.480830	6.163650	3.186623	0.142891	0.043516
15866	0.369312	0.504081	6.151241	3.177879	0.120303	0.052887
15872	0.356851	0.496206	6.154321	3.171715	0.135851	0.042770
15875	0.347412	0.472661	6.151827	3.161088	0.113325	0.059166
15877	0.353553	0.465050	6.129338	3.150235	0.112924	0.060335
15887	0.358178	0.450314	6.137270	3.142725	0.115480	0.035835
15889	0.381857	0.467301	6.126764	3.133639	0.119095	0.043289
15891	0.391622	0.468792	6.111438	3.138952	0.129746	0.044102
15897	0.376483	0.458514	6.129935	3.135655	0.113602	0.049989
15901	0.373988	0.464474	6.105608	3.123957	0.120597	0.041911
15903	0.358614	0.446465	6.106558	3.099949	0.100620	0.035978
15905	0.366022	0.440338	6.111365	3.114397	0.121309	0.036925
15910	0.376277	0.431694	6.115584	3.113933	0.104254	0.041825
15912	0.359135	0.414400	6.131581	3.109248	0.098980	0.050002
15913	0.340413	0.413115	6.131101	3.107454	0.109267	0.037198
15917	0.327864	0.401063	6.145125	3.093863	0.092745	0.039999
15918	0.322630	0.402379	6.161136	3.109397	0.102719	0.034500
15922	0.304608	0.394149	6.146508	3.113461	0.086461	0.052279
15932	0.304295	0.391070	6.122091	3.088820	0.107577	0.051869
15941	0.301336	0.390744	6.117378	3.065961	0.119219	0.049758
15945	0.319248	0.406284	6.127905	3.061217	0.135973	0.040626
15949	0.320619	0.415345	6.121876	3.045942	0.137144	0.045717
15954	0.305257	0.409546	6.097797	3.070625	0.121806	0.039335
15958	0.296721	0.417160	6.093555	3.066629	0.114421	0.039669
15971	0.296803	0.396399	6.088902	3.080967	0.134909	0.042570
15973	0.305235	0.404613	6.099239	3.100631	0.127284	0.041493
15978	0.302957	0.428766	6.118435	3.116607	0.127864	0.045804
15995	0.302627	0.429852	6.141168	3.101790	0.109453	0.042326
15998	0.321087	0.438240	6.164272	3.111522	0.097897	0.051251
16000	0.313464	0.444244	6.172008	3.119071	0.103482	0.056018
16003	0.326525	0.428846	6.188763	3.105748	0.085274	0.043946
16011	0.332949	0.445684	6.177036	3.090180	0.078978	0.042970
16020	0.341335	0.434359	6.159224	3.082904	0.100621	0.047201
16028	0.326231	0.449792	6.170732	3.099983	0.120126	0.043294
16030	0.345396	0.464464	6.157676	3.083359	0.139713	0.043090
16032	0.350577	0.470556	6.152854	3.099578	0.129389	0.046684
